,Ticker,Sector,Exchange
3385,KOP,Basic_Materials,NYSE
3386,KRO,Basic_Materials,NYSE
3387,KWR,Basic_Materials,NYSE
3388,LAC,Basic_Materials,NYSE
3389,LIN,Basic_Materials,NYSE
3390,LOMA,Basic_Materials,NYSE
3391,LTHM,Basic_Materials,NYSE
3392,LXU,Basic_Materials,NYSE
3393,LYB,Basic_Materials,NYSE
3394,MDU,Basic_Materials,NYSE
3395,MLM,Basic_Materials,NYSE
3396,MOS,Basic_Materials,NYSE
3397,MP,Basic_Materials,NYSE
3398,MSB,Basic_Materials,NYSE
3399,MT,Basic_Materials,NYSE
3400,MTRN,Basic_Materials,NYSE
3401,MTX,Basic_Materials,NYSE
3402,MUX,Basic_Materials,NYSE
3403,NEM,Basic_Materials,NYSE
3404,NEU,Basic_Materials,NYSE
3405,NEXA,Basic_Materials,NYSE
3406,NGVT,Basic_Materials,NYSE
3407,NMG,Basic_Materials,NYSE
3408,NP,Basic_Materials,NYSE
3409,NSR,Basic_Materials,NYSE
3410,NTR,Basic_Materials,NYSE
3411,NUE,Basic_Materials,NYSE
3412,ODC,Basic_Materials,NYSE
3413,OEC,Basic_Materials,NYSE
3414,OLN,Basic_Materials,NYSE
3415,OR,Basic_Materials,NYSE
3416,PKX,Basic_Materials,NYSE
3417,PPG,Basic_Materials,NYSE
3418,PRM,Basic_Materials,NYSE
3419,RFP,Basic_Materials,NYSE
3420,RIO,Basic_Materials,NYSE
3421,RPM,Basic_Materials,NYSE
3422,RS,Basic_Materials,NYSE
3423,RYAM,Basic_Materials,NYSE
3424,SA,Basic_Materials,NYSE
3425,SAND,Basic_Materials,NYSE
3426,SBSW,Basic_Materials,NYSE
3427,SCCO,Basic_Materials,NYSE
3428,SCL,Basic_Materials,NYSE
3429,SHW,Basic_Materials,NYSE
3430,SID,Basic_Materials,NYSE
3431,SIRE,Basic_Materials,NYSE
3432,SKE,Basic_Materials,NYSE
3433,SLVM,Basic_Materials,NYSE
3434,SMG,Basic_Materials,NYSE
3435,SPPP,Basic_Materials,NYSE
3436,SQM,Basic_Materials,NYSE
3437,SUM,Basic_Materials,NYSE
3438,SUZ,Basic_Materials,NYSE
3439,SWM,Basic_Materials,NYSE
3440,SXC,Basic_Materials,NYSE
3441,SXT,Basic_Materials,NYSE
3442,TECK,Basic_Materials,NYSE
3443,TG,Basic_Materials,NYSE
3444,TMST,Basic_Materials,NYSE
3445,TROX,Basic_Materials,NYSE
3446,TRQ,Basic_Materials,NYSE
3447,TSE,Basic_Materials,NYSE
3448,TX,Basic_Materials,NYSE
3449,UAN,Basic_Materials,NYSE
3450,UNVR,Basic_Materials,NYSE
3451,VALE,Basic_Materials,NYSE
3452,VHI,Basic_Materials,NYSE
3453,VMC,Basic_Materials,NYSE
3454,VNTR,Basic_Materials,NYSE
3455,WFG,Basic_Materials,NYSE
3456,WLK,Basic_Materials,NYSE
3457,WLKP,Basic_Materials,NYSE
3458,WOR,Basic_Materials,NYSE
3459,WPM,Basic_Materials,NYSE
3460,X,Basic_Materials,NYSE
3461,AMC,Communication_Services,NYSE
3462,AMX,Communication_Services,NYSE
3463,ATHM,Communication_Services,NYSE
3464,ATUS,Communication_Services,NYSE
3465,AUD,Communication_Services,NYSE
3466,BCE,Communication_Services,NYSE
3467,BOC,Communication_Services,NYSE
3468,BODY,Communication_Services,NYSE
3469,BOWL,Communication_Services,NYSE
3470,CABO,Communication_Services,NYSE
3471,CANG,Communication_Services,NYSE
3472,CCO,Communication_Services,NYSE
3473,CHT,Communication_Services,NYSE
3474,CNK,Communication_Services,NYSE
3475,DAO,Communication_Services,NYSE
3476,DASH,Communication_Services,NYSE
3477,DIS,Communication_Services,NYSE
3478,DLB,Communication_Services,NYSE
3479,DLX,Communication_Services,NYSE
3480,DMS,Communication_Services,NYSE
3481,EDR,Communication_Services,NYSE
3482,EEX,Communication_Services,NYSE
3483,EMWP,Communication_Services,NYSE
3484,EVC,Communication_Services,NYSE
3485,FENG,Communication_Services,NYSE
3486,FUBO,Communication_Services,NYSE
3487,GCI,Communication_Services,NYSE
3488,GENI,Communication_Services,NYSE
3489,GTN,Communication_Services,NYSE
3490,HUYA,Communication_Services,NYSE
3491,IDT,Communication_Services,NYSE
3492,IHS,Communication_Services,NYSE
3493,IMAX,Communication_Services,NYSE
3494,IPG,Communication_Services,NYSE
3495,KIND,Communication_Services,NYSE
3496,KLR,Communication_Services,NYSE
3497,KORE,Communication_Services,NYSE
3498,KT,Communication_Services,NYSE
3499,KUKE,Communication_Services,NYSE
3500,LGF-A,Communication_Services,NYSE
3501,LGF-B,Communication_Services,NYSE
3502,LUMN,Communication_Services,NYSE
3503,LYV,Communication_Services,NYSE
3504,MAX,Communication_Services,NYSE
3505,MCS,Communication_Services,NYSE
3506,MSGE,Communication_Services,NYSE
3507,MSGS,Communication_Services,NYSE
3508,NYT,Communication_Services,NYSE
3509,OMC,Communication_Services,NYSE
3510,OOMA,Communication_Services,NYSE
3511,ORAN,Communication_Services,NYSE
3512,PHI,Communication_Services,NYSE
3513,PINS,Communication_Services,NYSE
3514,PSO,Communication_Services,NYSE
3515,QUOT,Communication_Services,NYSE
3516,RBLX,Communication_Services,NYSE
3517,RCI,Communication_Services,NYSE
3518,RELX,Communication_Services,NYSE
3519,SE,Communication_Services,NYSE
3520,SJR,Communication_Services,NYSE
3521,SKLZ,Communication_Services,NYSE
3522,SKM,Communication_Services,NYSE
3523,SMWB,Communication_Services,NYSE
3524,SNAP,Communication_Services,NYSE
3525,SPOT,Communication_Services,NYSE
3526,SSTK,Communication_Services,NYSE
3527,STRY,Communication_Services,NYSE
3528,T,Communication_Services,NYSE
3529,TDS,Communication_Services,NYSE
3530,TEF,Communication_Services,NYSE
3531,TEO,Communication_Services,NYSE
3532,TGNA,Communication_Services,NYSE
3533,TIMB,Communication_Services,NYSE
3534,TKC,Communication_Services,NYSE
3535,TLK,Communication_Services,NYSE
3536,TME,Communication_Services,NYSE
3537,TSQ,Communication_Services,NYSE
3538,TU,Communication_Services,NYSE
3539,TV,Communication_Services,NYSE
3540,TWLO,Communication_Services,NYSE
3541,TWTR,Communication_Services,NYSE
3542,USM,Communication_Services,NYSE
3543,VIV,Communication_Services,NYSE
3544,VZ,Communication_Services,NYSE
3545,WLY,Communication_Services,NYSE
3546,WOW,Communication_Services,NYSE
3547,WPP,Communication_Services,NYSE
3548,WWE,Communication_Services,NYSE
3549,YELP,Communication_Services,NYSE
3550,ZH,Communication_Services,NYSE
3551,ABEV,Consumer_Defensive,NYSE
3552,ACI,Consumer_Defensive,NYSE
3553,ADM,Consumer_Defensive,NYSE
3554,AGRO,Consumer_Defensive,NYSE
3555,AKO-A,Consumer_Defensive,NYSE
3556,AKO-B,Consumer_Defensive,NYSE
3557,ASAI,Consumer_Defensive,NYSE
3558,ATGE,Consumer_Defensive,NYSE
3559,BEDU,Consumer_Defensive,NYSE
3560,BF-A,Consumer_Defensive,NYSE
3561,BF-B,Consumer_Defensive,NYSE
3562,BG,Consumer_Defensive,NYSE
3563,BGS,Consumer_Defensive,NYSE
3564,BIG,Consumer_Defensive,NYSE
3565,BJ,Consumer_Defensive,NYSE
3566,BRBR,Consumer_Defensive,NYSE
3567,BRCC,Consumer_Defensive,NYSE
3568,BRFS,Consumer_Defensive,NYSE
3569,BTI,Consumer_Defensive,NYSE
3570,BUD,Consumer_Defensive,NYSE
3571,CAG,Consumer_Defensive,NYSE
3572,CCU,Consumer_Defensive,NYSE
3573,CHD,Consumer_Defensive,NYSE
3574,CHGG,Consumer_Defensive,NYSE
3575,CL,Consumer_Defensive,NYSE
3576,CLX,Consumer_Defensive,NYSE
3577,COE,Consumer_Defensive,NYSE
3578,COTY,Consumer_Defensive,NYSE
3579,COUR,Consumer_Defensive,NYSE
3580,CPB,Consumer_Defensive,NYSE
3581,DAR,Consumer_Defensive,NYSE
3582,DDL,Consumer_Defensive,NYSE
3583,DEO,Consumer_Defensive,NYSE
3584,DG,Consumer_Defensive,NYSE
3585,DOLE,Consumer_Defensive,NYSE
3586,EDU,Consumer_Defensive,NYSE
3587,EL,Consumer_Defensive,NYSE
3588,ELF,Consumer_Defensive,NYSE
3589,EPC,Consumer_Defensive,NYSE
3590,EVEX,Consumer_Defensive,NYSE
3591,FDP,Consumer_Defensive,NYSE
3592,FEDU,Consumer_Defensive,NYSE
3593,FHS,Consumer_Defensive,NYSE
3594,FLO,Consumer_Defensive,NYSE
3595,FMX,Consumer_Defensive,NYSE
3596,GHC,Consumer_Defensive,NYSE
3597,GIS,Consumer_Defensive,NYSE
3598,GOTU,Consumer_Defensive,NYSE
3599,GROV,Consumer_Defensive,NYSE
3600,HIMS,Consumer_Defensive,NYSE
3601,HLF,Consumer_Defensive,NYSE
3602,HRL,Consumer_Defensive,NYSE
3603,HSY,Consumer_Defensive,NYSE
3604,IBA,Consumer_Defensive,NYSE
3605,IH,Consumer_Defensive,NYSE
3606,INGR,Consumer_Defensive,NYSE
3607,K,Consumer_Defensive,NYSE
3608,KMB,Consumer_Defensive,NYSE
3609,KO,Consumer_Defensive,NYSE
3610,KOF,Consumer_Defensive,NYSE
3611,KR,Consumer_Defensive,NYSE
3612,LND,Consumer_Defensive,NYSE
3613,LOCL,Consumer_Defensive,NYSE
3614,LRN,Consumer_Defensive,NYSE
3615,LW,Consumer_Defensive,NYSE
3616,MKC,Consumer_Defensive,NYSE
3617,MO,Consumer_Defensive,NYSE
3618,NAPA,Consumer_Defensive,NYSE
3619,NGVC,Consumer_Defensive,NYSE
3620,NOMD,Consumer_Defensive,NYSE
3621,NTCO,Consumer_Defensive,NYSE
3622,NUS,Consumer_Defensive,NYSE
3623,PFGC,Consumer_Defensive,NYSE
3624,PG,Consumer_Defensive,NYSE
3625,PM,Consumer_Defensive,NYSE
3626,POST,Consumer_Defensive,NYSE
3627,PRMW,Consumer_Defensive,NYSE
3628,REV,Consumer_Defensive,NYSE
3629,RLX,Consumer_Defensive,NYSE
3630,SAM,Consumer_Defensive,NYSE
3631,SJM,Consumer_Defensive,NYSE
3632,SKIL,Consumer_Defensive,NYSE
3633,SPB,Consumer_Defensive,NYSE
3634,STG,Consumer_Defensive,NYSE
3635,STZ,Consumer_Defensive,NYSE
3636,SYY,Consumer_Defensive,NYSE
3637,TAL,Consumer_Defensive,NYSE
3638,TAP,Consumer_Defensive,NYSE
3639,TGT,Consumer_Defensive,NYSE
3640,THS,Consumer_Defensive,NYSE
3641,TPB,Consumer_Defensive,NYSE
3642,TR,Consumer_Defensive,NYSE
3643,TSN,Consumer_Defensive,NYSE
3644,UL,Consumer_Defensive,NYSE
3645,UNFI,Consumer_Defensive,NYSE
3646,USFD,Consumer_Defensive,NYSE
3647,USNA,Consumer_Defensive,NYSE
3648,UTI,Consumer_Defensive,NYSE
3649,UTZ,Consumer_Defensive,NYSE
3650,UVV,Consumer_Defensive,NYSE
3651,VGR,Consumer_Defensive,NYSE
3652,WMK,Consumer_Defensive,NYSE
3653,WMT,Consumer_Defensive,NYSE
3654,ZVIA,Consumer_Defensive,NYSE
3655,AAP,Consumer_Cyclical,NYSE
3656,ABG,Consumer_Cyclical,NYSE
3657,ACEL,Consumer_Cyclical,NYSE
3658,ADNT,Consumer_Cyclical,NYSE
3659,AEO,Consumer_Cyclical,NYSE
3660,AEVA,Consumer_Cyclical,NYSE
3661,AGS,Consumer_Cyclical,NYSE
3662,AIN,Consumer_Cyclical,NYSE
3663,AKA,Consumer_Cyclical,NYSE
3664,ALLG,Consumer_Cyclical,NYSE
3665,ALSN,Consumer_Cyclical,NYSE
3666,ALV,Consumer_Cyclical,NYSE
3667,AMBP,Consumer_Cyclical,NYSE
3668,AMCR,Consumer_Cyclical,NYSE
3669,AN,Consumer_Cyclical,NYSE
3670,ANF,Consumer_Cyclical,NYSE
3671,APRN,Consumer_Cyclical,NYSE
3672,APTV,Consumer_Cyclical,NYSE
3673,ARCO,Consumer_Cyclical,NYSE
3674,ARMK,Consumer_Cyclical,NYSE
3675,ATR,Consumer_Cyclical,NYSE
3676,AXL,Consumer_Cyclical,NYSE
3677,AZO,Consumer_Cyclical,NYSE
3678,BABA,Consumer_Cyclical,NYSE
3679,BALL,Consumer_Cyclical,NYSE
3680,BALY,Consumer_Cyclical,NYSE
3681,BARK,Consumer_Cyclical,NYSE
3682,BBW,Consumer_Cyclical,NYSE
3683,BBWI,Consumer_Cyclical,NYSE
3684,BBY,Consumer_Cyclical,NYSE
3685,BC,Consumer_Cyclical,NYSE
3686,BERY,Consumer_Cyclical,NYSE
3687,BFAM,Consumer_Cyclical,NYSE
3688,BH,Consumer_Cyclical,NYSE
3689,BKE,Consumer_Cyclical,NYSE
3690,BNED,Consumer_Cyclical,NYSE
3691,BOOT,Consumer_Cyclical,NYSE
3692,BOXD,Consumer_Cyclical,NYSE
3693,BQ,Consumer_Cyclical,NYSE
3694,BROS,Consumer_Cyclical,NYSE
3695,BURL,Consumer_Cyclical,NYSE
3696,BVH,Consumer_Cyclical,NYSE
3697,BWA,Consumer_Cyclical,NYSE
3698,BYD,Consumer_Cyclical,NYSE
3699,BZH,Consumer_Cyclical,NYSE
3700,CAL,Consumer_Cyclical,NYSE
3701,CARS,Consumer_Cyclical,NYSE
3702,CATO,Consumer_Cyclical,NYSE
3703,CBD,Consumer_Cyclical,NYSE
3704,CCK,Consumer_Cyclical,NYSE
3705,CCL,Consumer_Cyclical,NYSE
3706,CCS,Consumer_Cyclical,NYSE
3707,CHH,Consumer_Cyclical,NYSE
3708,CHPT,Consumer_Cyclical,NYSE
3709,CHS,Consumer_Cyclical,NYSE
3710,CHWY,Consumer_Cyclical,NYSE
3711,CMG,Consumer_Cyclical,NYSE
3712,CNNE,Consumer_Cyclical,NYSE
3713,COOK,Consumer_Cyclical,NYSE
3714,CPNG,Consumer_Cyclical,NYSE
3715,CPRI,Consumer_Cyclical,NYSE
3716,CPS,Consumer_Cyclical,NYSE
3717,CRI,Consumer_Cyclical,NYSE
3718,CSV,Consumer_Cyclical,NYSE
3719,CUK,Consumer_Cyclical,NYSE
3720,CULP,Consumer_Cyclical,NYSE
3721,CURV,Consumer_Cyclical,NYSE
3722,CVNA,Consumer_Cyclical,NYSE
3723,CWH,Consumer_Cyclical,NYSE
3724,DAN,Consumer_Cyclical,NYSE
3725,DBI,Consumer_Cyclical,NYSE
3726,DDS,Consumer_Cyclical,NYSE
3727,DECK,Consumer_Cyclical,NYSE
3728,DESP,Consumer_Cyclical,NYSE
3729,DHI,Consumer_Cyclical,NYSE
3730,DIN,Consumer_Cyclical,NYSE
3731,DKS,Consumer_Cyclical,NYSE
3732,DPZ,Consumer_Cyclical,NYSE
3733,DRI,Consumer_Cyclical,NYSE
3734,DS,Consumer_Cyclical,NYSE
3735,DTC,Consumer_Cyclical,NYSE
3736,EAT,Consumer_Cyclical,NYSE
3737,ELY,Consumer_Cyclical,NYSE
3738,ETD,Consumer_Cyclical,NYSE
3739,EVRI,Consumer_Cyclical,NYSE
3740,EXPR,Consumer_Cyclical,NYSE
3741,F,Consumer_Cyclical,NYSE
3742,FBHS,Consumer_Cyclical,NYSE
3743,FIGS,Consumer_Cyclical,NYSE
3744,FL,Consumer_Cyclical,NYSE
3745,FND,Consumer_Cyclical,NYSE
3746,FSR,Consumer_Cyclical,NYSE
3747,FTCH,Consumer_Cyclical,NYSE
3748,FUN,Consumer_Cyclical,NYSE
3749,FVRR,Consumer_Cyclical,NYSE
3750,FXLV,Consumer_Cyclical,NYSE
3751,GCO,Consumer_Cyclical,NYSE
3752,GEF,Consumer_Cyclical,NYSE
3753,GES,Consumer_Cyclical,NYSE
3754,GHG,Consumer_Cyclical,NYSE
3755,GIL,Consumer_Cyclical,NYSE
3756,GM,Consumer_Cyclical,NYSE
3757,GME,Consumer_Cyclical,NYSE
3758,GOLF,Consumer_Cyclical,NYSE
3759,GOOS,Consumer_Cyclical,NYSE
3760,GPC,Consumer_Cyclical,NYSE
3761,GPI,Consumer_Cyclical,NYSE
3762,GPK,Consumer_Cyclical,NYSE
3763,GPS,Consumer_Cyclical,NYSE
3764,GRBK,Consumer_Cyclical,NYSE
3765,H,Consumer_Cyclical,NYSE
3766,HBI,Consumer_Cyclical,NYSE
3767,HD,Consumer_Cyclical,NYSE
3768,HGV,Consumer_Cyclical,NYSE
3769,HLLY,Consumer_Cyclical,NYSE
3770,HLT,Consumer_Cyclical,NYSE
3771,HMC,Consumer_Cyclical,NYSE
3772,HOG,Consumer_Cyclical,NYSE
3773,HOV,Consumer_Cyclical,NYSE
3774,HRB,Consumer_Cyclical,NYSE
3775,HVT,Consumer_Cyclical,NYSE
3776,HYLN,Consumer_Cyclical,NYSE
3777,HZN,Consumer_Cyclical,NYSE
3778,HZO,Consumer_Cyclical,NYSE
3779,IGT,Consumer_Cyclical,NYSE
3780,IHG,Consumer_Cyclical,NYSE
3781,IP,Consumer_Cyclical,NYSE
3782,JILL,Consumer_Cyclical,NYSE
3783,JMIA,Consumer_Cyclical,NYSE
3784,JWN,Consumer_Cyclical,NYSE
3785,KAR,Consumer_Cyclical,NYSE
3786,KBH,Consumer_Cyclical,NYSE
3787,KFS,Consumer_Cyclical,NYSE
3788,KMX,Consumer_Cyclical,NYSE
3789,KSS,Consumer_Cyclical,NYSE
3790,KTB,Consumer_Cyclical,NYSE
3791,LAD,Consumer_Cyclical,NYSE
3792,LCII,Consumer_Cyclical,NYSE
3793,LEA,Consumer_Cyclical,NYSE
3794,LEG,Consumer_Cyclical,NYSE
3795,LEN,Consumer_Cyclical,NYSE
3796,LEN-B,Consumer_Cyclical,NYSE
3797,LEVI,Consumer_Cyclical,NYSE
3798,LITB,Consumer_Cyclical,NYSE
3799,LL,Consumer_Cyclical,NYSE
3800,LOW,Consumer_Cyclical,NYSE
3801,LTH,Consumer_Cyclical,NYSE
3802,LVS,Consumer_Cyclical,NYSE
3803,LZB,Consumer_Cyclical,NYSE
3804,M,Consumer_Cyclical,NYSE
3805,MANU,Consumer_Cyclical,NYSE
3806,MCD,Consumer_Cyclical,NYSE
3807,MCG,Consumer_Cyclical,NYSE
3808,MCW,Consumer_Cyclical,NYSE
3809,MDC,Consumer_Cyclical,NYSE
3810,MED,Consumer_Cyclical,NYSE
3811,MGA,Consumer_Cyclical,NYSE
3812,MGM,Consumer_Cyclical,NYSE
3813,MHK,Consumer_Cyclical,NYSE
3814,MHO,Consumer_Cyclical,NYSE
3815,MLR,Consumer_Cyclical,NYSE
3816,MNSO,Consumer_Cyclical,NYSE
3817,MOD,Consumer_Cyclical,NYSE
3818,MOGU,Consumer_Cyclical,NYSE
3819,MOV,Consumer_Cyclical,NYSE
3820,MPX,Consumer_Cyclical,NYSE
3821,MSC,Consumer_Cyclical,NYSE
3822,MTH,Consumer_Cyclical,NYSE
3823,MTN,Consumer_Cyclical,NYSE
3824,MTOR,Consumer_Cyclical,NYSE
3825,MUSA,Consumer_Cyclical,NYSE
3826,MYE,Consumer_Cyclical,NYSE
3827,MYTE,Consumer_Cyclical,NYSE
3828,NCLH,Consumer_Cyclical,NYSE
3829,NIO,Consumer_Cyclical,NYSE
3830,NKE,Consumer_Cyclical,NYSE
3831,NLS,Consumer_Cyclical,NYSE
3832,NTZ,Consumer_Cyclical,NYSE
3833,NVR,Consumer_Cyclical,NYSE
3834,OI,Consumer_Cyclical,NYSE
3835,ONON,Consumer_Cyclical,NYSE
3836,OXM,Consumer_Cyclical,NYSE
3837,PACK,Consumer_Cyclical,NYSE
3838,PAG,Consumer_Cyclical,NYSE
3839,PHM,Consumer_Cyclical,NYSE
3840,PII,Consumer_Cyclical,NYSE
3841,PKG,Consumer_Cyclical,NYSE
3842,PLNT,Consumer_Cyclical,NYSE
3843,PLOW,Consumer_Cyclical,NYSE
3844,PRTY,Consumer_Cyclical,NYSE
3845,PVH,Consumer_Cyclical,NYSE
3846,QS,Consumer_Cyclical,NYSE
3847,QSR,Consumer_Cyclical,NYSE
3848,RACE,Consumer_Cyclical,NYSE
3849,RCL,Consumer_Cyclical,NYSE
3850,RENN,Consumer_Cyclical,NYSE
3851,RERE,Consumer_Cyclical,NYSE
3852,RGS,Consumer_Cyclical,NYSE
3853,RH,Consumer_Cyclical,NYSE
3854,RL,Consumer_Cyclical,NYSE
3855,RMO,Consumer_Cyclical,NYSE
3856,ROL,Consumer_Cyclical,NYSE
3857,RSI,Consumer_Cyclical,NYSE
3858,RVLV,Consumer_Cyclical,NYSE
3859,SAH,Consumer_Cyclical,NYSE
3860,SBH,Consumer_Cyclical,NYSE
3861,SCI,Consumer_Cyclical,NYSE
3862,SEAS,Consumer_Cyclical,NYSE
3863,SEE,Consumer_Cyclical,NYSE
3864,SES,Consumer_Cyclical,NYSE
3865,SG,Consumer_Cyclical,NYSE
3866,SGHC,Consumer_Cyclical,NYSE
3867,SHAK,Consumer_Cyclical,NYSE
3868,SIG,Consumer_Cyclical,NYSE
3869,SIX,Consumer_Cyclical,NYSE
3870,SKX,Consumer_Cyclical,NYSE
3871,SKY,Consumer_Cyclical,NYSE
3872,SMP,Consumer_Cyclical,NYSE
3873,SMRT,Consumer_Cyclical,NYSE
3874,SON,Consumer_Cyclical,NYSE
3875,SRI,Consumer_Cyclical,NYSE
3876,SSU,Consumer_Cyclical,NYSE
3877,STLA,Consumer_Cyclical,NYSE
3878,STON,Consumer_Cyclical,NYSE
3879,SUP,Consumer_Cyclical,NYSE
3880,TCS,Consumer_Cyclical,NYSE
3881,TEN,Consumer_Cyclical,NYSE
3882,THO,Consumer_Cyclical,NYSE
3883,TJX,Consumer_Cyclical,NYSE
3884,TLYS,Consumer_Cyclical,NYSE
3885,TM,Consumer_Cyclical,NYSE
3886,TMHC,Consumer_Cyclical,NYSE
3887,TMX,Consumer_Cyclical,NYSE
3888,TNL,Consumer_Cyclical,NYSE
3889,TOL,Consumer_Cyclical,NYSE
3890,TPH,Consumer_Cyclical,NYSE
3891,TPR,Consumer_Cyclical,NYSE
3892,TPX,Consumer_Cyclical,NYSE
3893,TTM,Consumer_Cyclical,NYSE
3894,TUP,Consumer_Cyclical,NYSE
3895,UA,Consumer_Cyclical,NYSE
3896,UAA,Consumer_Cyclical,NYSE
3897,UFI,Consumer_Cyclical,NYSE
3898,VAC,Consumer_Cyclical,NYSE
3899,VFC,Consumer_Cyclical,NYSE
3900,VIPS,Consumer_Cyclical,NYSE
3901,VLTA,Consumer_Cyclical,NYSE
3902,VNCE,Consumer_Cyclical,NYSE
3903,VSCO,Consumer_Cyclical,NYSE
3904,VSTO,Consumer_Cyclical,NYSE
3905,W,Consumer_Cyclical,NYSE
3906,WEBR,Consumer_Cyclical,NYSE
3907,WGO,Consumer_Cyclical,NYSE
3908,WH,Consumer_Cyclical,NYSE
3909,WHR,Consumer_Cyclical,NYSE
3910,WRK,Consumer_Cyclical,NYSE
3911,WSM,Consumer_Cyclical,NYSE
3912,WWW,Consumer_Cyclical,NYSE
3913,XL,Consumer_Cyclical,NYSE
3914,XPEV,Consumer_Cyclical,NYSE
3915,XPOF,Consumer_Cyclical,NYSE
3916,YETI,Consumer_Cyclical,NYSE
3917,YSG,Consumer_Cyclical,NYSE
3918,YUM,Consumer_Cyclical,NYSE
3919,YUMC,Consumer_Cyclical,NYSE
3920,ZGN,Consumer_Cyclical,NYSE
