date,code,close,preclose,volume,isST,MA 10,MA 20,MA 50,MA 150,MA 200,VMA 20,VMA 50,volatility,volatility_max,vscore,score,total_score
2015/1/28,sz.300059,39.9,41.66,31045826,0,42.519,,,,,,,0.040865385,0.051867714,-5,0,-5
2015/1/29,sz.300059,40.02,39.9,31781208,0,42.51,,,,,,,0.028791774,0.054286416,-5,0,-5
2015/1/30,sz.300059,38.51,40.02,26851864,0,41.949,38.941,,,,45741694.55,,0.037731134,0.062838837,-5,0,-5
2015/2/2,sz.300059,40.95,38.51,42122808,0,41.632,39.55,,,,44843478.6,,0.075367647,0.108829084,-5,0,-5
2015/2/3,sz.300059,44,40.95,77330749,0,41.62,40.1675,,,,46341487.8,,0.075794621,0.09900111,-5,0,-5
2015/2/4,sz.300059,44.2,44,47502181,0,41.628,40.7325,,,,45164389.25,,0.007981756,0.045828699,-5,0,-5
2015/2/5,sz.300059,43.68,44.2,58931536,0,41.536,41.2275,,,,45126049.35,,0.024782317,0.098377923,-5,0,-5
2015/2/6,sz.300059,41.25,43.68,42804822,0,41.646,41.54,,,,44050192.3,,0.040697674,0.084545455,-5,0,-5
2015/2/9,sz.300059,41.25,41.25,0,0,41.542,41.6775,,,,40735670.35,,0,0,-5,0,-5
2015/2/10,sz.300059,41.25,41.25,0,0,41.501,41.8755,,,,37772901.4,,0,0,-5,0,-5
2015/2/11,sz.300059,41.25,41.25,0,0,41.636,42.0775,,,,35856771.95,,0,0,-5,0,-5
2015/2/12,sz.300059,41.25,41.25,0,0,41.759,42.1345,,,,33457228.95,,0,0,-5,0,-5
2015/2/13,sz.300059,41.25,41.25,0,0,42.033,41.991,,,,30736419.25,,0,0,-5,0,-5
2015/2/16,sz.300059,41.25,41.25,0,0,42.063,41.8475,,,,30736419.25,,0,0,-5,0,-5
2015/2/17,sz.300059,41.25,41.25,0,0,41.788,41.704,,,,30736419.25,,0,0,-5,0,-5
2015/2/25,sz.300059,41.25,41.25,0,0,41.493,41.5605,,,,30736419.25,,0,0,-5,0,-5
2015/2/26,sz.300059,41.25,41.25,0,0,41.25,41.393,,,,27011513.05,,0,0,-5,0,-5
2015/2/27,sz.300059,41.25,41.25,0,0,41.25,41.448,,,,22987408.65,,0,0,-5,0,-5
2015/3/2,sz.300059,41.25,41.25,0,0,41.25,41.396,,,,20143196.25,,0,0,-5,0,-5
2015/3/3,sz.300059,41.25,41.25,0,0,41.25,41.3755,,,,17918549.7,,0,0,-5,0,-5
2015/3/4,sz.300059,41.25,41.25,0,0,41.25,41.443,,,,16366258.4,,0,0,-5,0,-5
2015/3/5,sz.300059,41.25,41.25,0,0,41.25,41.5045,,,,14777198,,0,0,-5,0,-5
2015/3/6,sz.300059,41.25,41.25,0,0,41.25,41.6415,,,,13434604.8,,0,0,-5,0,-5
2015/3/9,sz.300059,41.25,41.25,0,0,41.25,41.6565,,,,11328464.4,,0,0,-5,0,-5
2015/3/10,sz.300059,41.25,41.25,0,0,41.25,41.519,,,,7461926.95,,0,0,-5,0,-5
2015/3/11,sz.300059,41.25,41.25,0,0,41.25,41.3715,,,,5086817.9,,0,0,-5,0,-5
2015/3/12,sz.300059,41.25,41.25,0,0,41.25,41.25,,,,2140241.1,,0,0,-5,0,-5
2015/3/13,sz.300059,41.25,41.25,0,0,41.25,41.25,,,,0,,0,0,-5,0,-5
2015/3/16,sz.300059,41.25,41.25,0,0,41.25,41.25,,,,0,,0,0,-5,0,-5
2015/3/17,sz.300059,41.25,41.25,0,0,41.25,41.25,,,,0,,0,0,-5,0,-5
2015/3/18,sz.300059,41.25,41.25,0,0,41.25,41.25,,,,0,,0,0,-5,0,-5
2015/3/19,sz.300059,41.25,41.25,0,0,41.25,41.25,,,,0,,0,0,-5,0,-5
2015/3/20,sz.300059,29.42,29.42,0,0,40.067,40.6585,40.2464,,,0,23670519.74,0,0,-5,0,-5
2015/3/23,sz.300059,29.42,29.42,0,0,38.884,40.067,40.2594,,,0,22468777.2,0,0,-5,0,-5
2015/3/24,sz.300059,29.42,29.42,0,0,37.701,39.4755,40.2148,,,0,21521365.9,0,0,-5,0,-5
2015/3/25,sz.300059,29.42,29.42,0,0,36.518,38.884,40.1452,,,0,20100482.86,0,0,-5,0,-5
2015/3/26,sz.300059,29.42,29.42,0,0,35.335,38.2925,40.058,,,0,18906516.18,0,0,-5,0,-5
2015/3/27,sz.300059,29.42,29.42,0,0,34.152,37.701,39.9464,,,0,17620076.92,0,0,-5,0,-5
2015/3/30,sz.300059,29.42,29.42,0,0,32.969,37.1095,39.7648,,,0,16294268.14,0,0,-5,0,-5
2015/3/31,sz.300059,29.42,29.42,0,0,31.786,36.518,39.6074,,,0,15109160.56,0,0,-5,0,-5
2015/4/1,sz.300059,29.42,29.42,0,0,30.603,35.9265,39.4516,,,0,14342708.78,0,0,-5,0,-5
2015/4/2,sz.300059,29.42,29.42,0,0,29.42,35.335,39.2378,,,0,13382891.58,0,0,-5,0,-5
2015/4/3,sz.300059,29.42,29.42,0,0,29.42,34.7435,38.9438,,,0,12294567.7,0,0,-5,0,-5
2015/4/7,sz.300059,29.42,29.42,0,0,29.42,34.152,38.6498,,,0,12294567.7,0,0,-5,0,-5
2015/4/8,sz.300059,29.42,29.42,0,0,29.42,33.5605,38.3558,,,0,12294567.7,0,0,-5,0,-5
2015/4/9,sz.300059,29.42,29.42,0,0,29.42,32.969,38.0618,,,0,12294567.7,0,0,-5,0,-5
2015/4/10,sz.300059,29.42,29.42,0,0,29.42,32.3775,37.7582,,,0,10804605.22,0,0,-5,0,-5
2015/4/13,sz.300059,29.42,29.42,0,0,29.42,31.786,37.5436,,,0,9194963.46,0,0,-5,0,-5
2015/4/14,sz.300059,29.42,29.42,0,0,29.42,31.1945,37.2862,,,0,8057278.5,0,0,-5,0,-5
2015/4/15,sz.300059,29.42,29.42,0,0,29.42,30.603,37.0414,,,0,7167419.88,0,0,-5,0,-5
2015/4/16,sz.300059,32.36,29.42,1018916,0,29.714,30.1585,36.8906,,,50945.8,6566881.68,0,0,-5,0,-5
2015/4/17,sz.300059,35.6,32.36,895739,0,30.332,29.876,36.8022,,,95732.75,5949172.3,0,0,-5,0,-5
2015/4/20,sz.300059,39.16,35.6,523716,0,31.306,30.363,36.8152,,,121918.55,5422609.34,0,0,-5,0,-5
2015/4/21,sz.300059,43.08,39.16,276602,0,32.672,31.046,36.8578,,,135748.65,4585685.22,0,0,-5,0,-5
2015/4/22,sz.300059,47.39,43.08,1187782,0,34.469,31.9445,36.9256,,,195137.75,3062825.88,0,0,-5,0,-5
2015/4/23,sz.300059,52.13,47.39,593588,0,36.74,33.08,37.0842,,,224817.15,2124654.02,0,0,-5,0,-5
2015/4/24,sz.300059,57.34,52.13,1953674,0,39.532,34.476,37.3574,,,322500.85,985096.78,0,0,-5,0,-5
2015/4/27,sz.300059,63.07,57.34,2156662,0,42.897,36.1585,37.7938,,,430333.95,172133.58,0,0,-5,0,-5
2015/4/28,sz.300059,69.38,63.07,10890252,0,46.893,38.1565,38.3564,,,974846.55,389938.62,0,0,-5,0,-5
2015/4/29,sz.300059,76.32,69.38,165028997,0,51.583,40.5015,39.0578,,,9226296.4,3690518.56,0.019230769,0.109014675,-5,0,-5
2015/4/30,sz.300059,83.95,76.32,54491110,0,56.742,43.228,39.9118,,,11950851.9,4780340.76,0.068066158,0.06372841,-5,0,-5
2015/5/4,sz.300059,76.91,83.95,125490142,0,60.873,45.6025,40.625,,,18225359,7290143.6,0.115977011,0.15857461,-5,0,-5
2015/5/5,sz.300059,75.01,76.91,100739865,0,64.458,47.882,41.3002,,,23262352.25,9304940.9,0.010422164,0.075593668,-5,0,-5
2015/5/6,sz.300059,75.28,75.01,125160702,0,67.678,50.175,41.9808,,,29520387.35,11808154.94,0.00106383,0.107986911,-5,0,-5
2015/5/7,sz.300059,72,75.28,79379409,0,70.139,52.304,42.5958,,,33489357.8,13395743.12,0.01369863,0.083558646,-5,0,-5
2015/5/8,sz.300059,74.88,72,91869138,0,72.414,54.577,43.2684,,,38082814.7,15233125.88,0.013261164,0.044933576,-5,0,-5
2015/5/11,sz.300059,82.37,74.88,128697788,0,74.917,57.2245,44.0908,,,44517704.1,17807081.64,0.085243742,0.089474323,-5,0,-5
2015/5/12,sz.300059,90.61,82.37,117033961,0,77.671,60.284,45.078,,,50369402.15,20147760.86,0.100036421,0.101865136,-5,0,-5
2015/5/13,sz.300059,84.41,90.61,101114954,0,79.174,63.0335,45.9412,,,55425149.85,22170059.94,0.029770115,0.097867687,-5,0,-5
2015/5/14,sz.300059,75.98,84.41,101770050,0,79.14,65.3615,46.6358,,,60513652.35,24205460.94,0.067730061,0.095487558,-5,0,-5
2015/5/15,sz.300059,76.92,75.98,67442078,0,78.437,67.5895,47.3492,,,63834810.45,25554302.5,0.056883759,0.095591006,-5,0,-5
2015/5/18,sz.300059,77.95,76.92,60399190,0,78.541,69.707,48.0832,,,66809983,26762286.3,0.015782828,0.065695203,-5,0,-5
2015/5/19,sz.300059,76.8,77.95,56069394,0,78.72,71.589,48.7942,,,69587266.9,27883674.18,0.037593985,0.0775,-5,0,-5
2015/5/20,sz.300059,77.3,76.8,61555534,0,78.922,73.3,49.5152,,,72651213.5,29114784.86,0.00520156,0.049625,-5,0,-5
2015/5/21,sz.300059,75.31,77.3,65559365,0,79.253,74.696,50.1964,,,75869792.65,30425972.16,0.032005141,0.042948718,-5,0,-5
2015/5/22,sz.300059,78.75,75.31,80559749,0,79.64,76.027,50.9464,,,79868100.7,32037167.14,0.036184211,0.083129584,-5,0,-5
2015/5/25,sz.300059,77.22,78.75,55902081,0,79.125,77.021,51.6658,,,82565521.05,33155208.76,0.020618557,0.060342623,-5,0,-5
2015/5/26,sz.300059,84,77.22,105769931,0,78.464,78.0675,52.5208,,,87746184.5,35270607.38,0.065584168,0.090769955,-5,0,-5
2015/5/27,sz.300059,78.52,84,82781379,0,77.875,78.5245,53.2662,,,91340740.85,36926234.96,0.06076555,0.073031026,-5,0,-5
2015/5/28,sz.300059,72.9,78.52,87855061,0,77.567,78.3535,53.8992,,,87482044.05,38683336.18,0.053861129,0.087403599,-5,0,-5
2015/5/29,sz.300059,74.29,72.9,61310778,0,77.304,77.8705,54.56,,,87823027.45,39909551.74,0.018368746,0.085206482,-5,0,-5
2015/6/1,sz.300059,78.91,74.29,60582106,0,77.4,77.9705,55.3132,,,84577625.65,41121193.86,0.052975714,0.080625,-5,0,-5
2015/6/2,sz.300059,86.8,78.91,88606620,0,78.4,78.56,56.4608,,,83970963.4,42893326.26,0.085,0.087672811,-5,0,-5
2015/6/3,sz.300059,95.48,86.8,91155514,0,80.218,79.57,57.782,,,82270704,44716436.54,0.061006779,0.069962296,-5,0,-5
2015/6/4,sz.300059,101.82,95.48,107971468,0,82.869,81.061,59.23,,,83700306.95,46875865.9,0.049907197,0.147058824,-5,0,-5
2015/6/5,sz.300059,92.4,101.82,74862158,0,84.234,81.937,60.4896,,,82849957.95,48373109.06,0.092783505,0.107351225,-5,0,-5
2015/6/8,sz.300059,87.35,92.4,72160841,0,85.247,82.186,61.6482,,,80023110.6,49816325.88,0.015774648,0.086354647,-5,0,-5
2015/6/9,sz.300059,84.85,87.35,53215248,0,85.332,81.898,62.7568,,,76832174.95,50880630.84,0.001764706,0.082651934,-5,0,-5
2015/6/10,sz.300059,87.9,84.85,49029812,0,86.27,82.0725,63.9264,,,74227917.85,51861227.08,0.033388197,0.075125209,-5,0,-5
2015/6/11,sz.300059,84.74,87.9,42560496,0,87.454,82.5105,65.0328,,,71267440.15,52712437,0.028211009,0.045604834,-5,0,-5
2015/6/12,sz.300059,82.7,84.74,51202551,0,88.295,82.7995,66.0984,,,70455463.8,53736488.02,0.014889815,0.052718287,-5,0,-5
2015/6/15,sz.300059,74.43,82.7,63225103,0,87.847,82.6235,66.9986,,,70596759.45,55000990.08,0.096174863,0.096174863,-5,0,-5
2015/6/16,sz.300059,74.63,74.43,71889579,0,86.63,82.515,67.9028,,,71387768.7,56438781.66,0.038547175,0.126466754,-5,0,-5
2015/6/17,sz.300059,82.09,74.63,61755628,0,85.291,82.7545,68.9562,,,71397773.4,57673894.22,0.124520548,0.122913875,-5,0,-5
2015/6/18,sz.300059,74,82.09,67224046,0,82.509,82.689,69.8478,,,71481007.45,59018375.14,0.106280193,0.130311948,-5,0,-5
2015/6/19,sz.300059,75,74,72503864,0,80.769,82.5015,70.7594,,,71078213.2,60468452.42,0.05470398,0.109634131,-5,0,-5
2015/6/23,sz.300059,78.2,75,63309874,0,79.854,82.5505,71.735,,,71448602.85,61734649.9,0.028947368,0.083503055,-5,0,-5
2015/6/24,sz.300059,75.01,78.2,55722959,0,78.87,82.101,72.6468,,,68946254.25,62849109.08,0.038333333,0.065181201,-5,0,-5
2015/6/25,sz.300059,70.8,75.01,52719093,0,77.16,81.715,73.4744,,,67443139.95,63903490.94,0.062996294,0.089394925,-5,0,-5
2015/6/26,sz.300059,63.72,70.8,47233450,0,75.058,81.256,74.1604,,,65412059.4,64848159.94,0.048813256,0.048813256,-5,0,-5
2015/6/29,sz.300059,57.35,63.72,78484018,0,72.523,80.409,74.6602,,,66270721.4,66397461.98,0.028130825,0.099968613,-5,0,-5
2015/6/30,sz.300059,63.09,57.35,150894959,0,71.389,79.618,75.21,,,70786364.05,69397446.38,0.190377358,0.181803772,-5,0,-5
2015/7/1,sz.300059,59.01,63.09,127557091,0,69.827,78.2285,75.607,,,72733887.6,71938113.88,0.048225806,0.126409496,-5,0,-5
2015/7/2,sz.300059,56.79,59.01,102163616,0,67.297,76.294,75.8812,,,73284292.7,73975854.16,0.053342224,0.143593046,-5,0,-5
2015/7/3,sz.300059,55.62,56.79,118816884,0,65.459,73.984,76.0458,,,73826563.5,76328436.2,0.011272727,0.1757781,-5,0,-5
2015/7/6,sz.300059,51.1,55.62,130232279,0,63.069,71.919,76.0252,,,76595069.55,78921210.02,0.164759725,0.181758745,-5,0,-5
2015/7/7,sz.300059,45.99,51.1,88409521,0,59.848,69.851,75.7982,,,77407503.55,80650326.96,0.042074568,0.0669507,-5,0,-5
2015/7/8,sz.300059,45.99,45.99,0,0,56.946,67.908,75.4566,,,74746741.15,80607193.72,0,0,-5,0,-5
2015/7/9,sz.300059,50.59,45.99,182046640,0,54.925,66.0425,75.0808,,,81397582.55,84030321.48,0.204237086,0.169598735,-5,0,-5
2015/7/10,sz.300059,55.65,50.59,173686101,0,54.118,64.588,74.6674,,,87953862.8,84203463.56,0.091176471,0.110512129,-5,0,-5
2015/7/13,sz.300059,61.18,55.65,239913127,0,54.501,63.512,74.212,,,97389391.6,87911903.9,0.096415771,0.133986928,-5,0,-5
2015/7/14,sz.300059,56.68,61.18,188934111,0,53.86,62.6245,73.8074,,,103674842,89180783.28,0.022758621,0.102063492,-5,0,-5
2015/7/15,sz.300059,56.01,56.68,187891912,0,53.56,61.6935,73.4274,,,109474958.7,90923824.22,0.052444595,0.096768848,-5,0,-5
2015/7/16,sz.300059,58.02,56.01,150743324,0,53.683,60.49,73.0822,,,113924343.5,91435476.66,0.038110574,0.164050884,-5,0,-5
2015/7/17,sz.300059,61.9,58.02,151741189,0,54.311,59.885,72.8802,,,118150200.6,92882712.26,0.04897475,0.107401575,-5,0,-5
2015/7/20,sz.300059,62.1,61.9,166619764,0,55.411,59.24,72.6246,,,122855995.6,94377724.78,0.014442152,0.085128983,-5,0,-5
2015/7/21,sz.300059,60.21,62.1,127691822,0,56.833,58.3405,72.1814,,,126075093,94357605.46,0.001830283,0.057037865,-5,0,-5
2015/7/22,sz.300059,59.9,60.21,114380986,0,58.224,57.585,71.5672,,,129007994.4,94304545.96,0.001672241,0.052809531,-5,0,-5
2015/7/23,sz.300059,61.36,59.9,121444361,0,59.301,57.113,71.1062,,,132444257.8,94711134.1,0.029875797,0.051611853,-5,0,-5
2015/7/24,sz.300059,56.66,61.36,139140374,0,59.402,56.76,70.7198,,,137039604,95458540.58,0.085096076,0.106424086,-5,0,-5
2015/7/27,sz.300059,50.99,56.66,119267309,0,58.383,56.442,70.2012,,,139078768.5,96495045.2,0.055740741,0.081757608,-5,0,-5
2015/7/28,sz.300059,46.1,50.99,144762906,0,57.325,55.5925,69.5642,,,138772165.9,98182319.52,0.006679595,0.091287129,-5,0,-5
2015/7/29,sz.300059,50.71,46.1,135578802,0,56.795,55.1775,69.0424,,,139173251.4,99772507.68,0.074364407,0.14987182,-5,0,-5
2015/7/30,sz.300059,48.9,50.71,129214276,0,55.883,54.783,68.4744,,,140525784.4,101125682.5,0.034931912,0.08490566,-5,0,-5
2015/7/31,sz.300059,49.5,48.9,101125554,0,54.643,54.477,67.9582,,,139641217.9,101837006.3,0.032756103,0.069514563,-5,0,-5
2015/8/3,sz.300059,45.61,49.5,117578470,0,52.994,54.2025,67.2954,,,139008527.5,102577380.7,0.02542735,0.069548872,-5,0,-5
2015/8/4,sz.300059,48.43,45.61,76882721,0,51.816,54.3245,66.7196,,,138432187.5,102996993.5,0.062993854,0.086065574,-5,0,-5
2015/8/5,sz.300059,45.41,48.43,74862880,0,50.367,54.2955,65.9478,,,142175331.5,102378852.5,0.052181173,0.067174943,-5,0,-5
2015/8/6,sz.300059,43.79,45.41,49453706,0,48.61,53.9555,65.2532,,,135545684.8,101712299,0.000456517,0.04185022,-5,0,-5
2015/8/7,sz.300059,46.71,43.79,82821389,0,47.615,53.5085,64.7294,,,131002449.2,101611625.6,0.046136618,0.077050883,-5,0,-5
2015/8/10,sz.300059,51.38,46.71,102769819,0,47.654,53.0185,64.2712,,,124145283.8,102440806.4,0.087407407,0.100233554,-5,0,-5
2015/8/11,sz.300059,51.79,51.38,117833102,0,48.223,52.774,63.7288,,,120590233.3,103585826.3,0.009751434,0.065408335,-5,0,-5
2015/8/12,sz.300059,49.35,51.79,66618119,0,48.087,52.441,62.9798,53.229,,114526543.7,103146056.3,0.014379868,0.044466019,-5,0,-5
2015/8/13,sz.300059,50.97,49.35,65157708,0,48.294,52.0885,62.0896,53.377,,110247262.9,102626100.2,0.04661191,0.053126838,-5,0,-5
2015/8/14,sz.300059,49.9,50.97,63040527,0,48.334,51.4885,61.0512,53.49866667,,105812229.8,101727481.4,0.031067961,0.038996139,-5,0,-5
2015/8/17,sz.300059,47.93,49.9,66598392,0,48.566,50.78,60.1618,53.59886667,,100811161.2,101562206.1,0.022036319,0.04120767,-5,0,-5
2015/8/18,sz.300059,44.4,47.93,80440990,0,48.163,49.9895,59.3028,53.66966667,,98448619.55,101727809,0.074035454,0.138613861,-5,0,-5
2015/8/19,sz.300059,46.2,44.4,72018515,0,48.242,49.3045,58.5298,53.74433333,,96330496,102103874.4,0.076923077,0.107073748,-5,0,-5
2015/8/20,sz.300059,45.31,46.2,76772637,0,48.394,48.502,57.678,53.78973333,,94096909.8,102658730.9,0.046105263,0.061723281,-5,0,-5
2015/8/21,sz.300059,41.23,45.31,70491610,0,47.846,47.7305,56.8078,53.816,,90664471.6,103217353.2,0.062954545,0.080839661,-5,0,-5
2015/8/24,sz.300059,37.11,41.23,51159041,0,46.419,47.0365,55.896,53.81533333,,87259058.2,103216483,0.032333768,0.060268422,-5,0,-5
2015/8/25,sz.300059,33.4,37.11,73751429,0,44.58,46.4015,55.0754,53.7706,,83708484.35,103427009.5,0.000299312,0.051136364,-5,0,-5
2015/8/26,sz.300059,30.06,33.4,113152886,0,42.651,45.369,54.184,53.67686667,,82587188.55,104252275.6,0.097297297,0.127684272,-5,0,-5
2015/8/27,sz.300059,33.07,30.06,119640936,0,40.861,44.5775,53.2036,53.6032,,82108521.55,105409981.8,0.05756316,0.122769882,-5,0,-5
2015/8/28,sz.300059,35.38,33.07,133666112,0,39.409,43.8715,52.4312,53.54493333,,83735549.45,106738823.1,0.056119403,0.107988981,-5,0,-5
2015/8/31,sz.300059,33.19,35.38,100764910,0,37.935,43.2505,51.595,53.47206667,,82894871.45,107304044,0.037971014,0.068985507,-5,0,-5
2015/9/1,sz.300059,33.29,33.19,126669358,0,36.824,42.4935,50.6968,53.39666667,,85384203.3,108571233.7,0.024307692,0.079415138,-5,0,-5
2015/9/2,sz.300059,33.14,33.29,115475828,0,35.518,41.88,49.8594,53.34993333,,87414850.7,109766291.1,0.069032258,0.14477059,-5,0,-5
2015/9/7,sz.300059,34.04,33.14,85450896,0,34.391,41.3925,49.1242,53.29493333,,89214710.2,110420927.1,0.012793811,0.07580825,-5,0,-5
2015/9/8,sz.300059,36.8,34.04,97885325,0,33.948,40.897,48.5858,53.26253333,,89967907,111433964.6,0.101796407,0.147122109,-5,0,-5
2015/9/9,sz.300059,37.67,36.8,132402027,0,34.004,40.2115,48.1922,53.24766667,,91449517.4,112512324.8,0.026710275,0.086945565,-5,0,-5
2015/9/10,sz.300059,36.28,37.67,62373133,0,34.292,39.436,47.656,53.22273333,,88676518.95,110741888.3,0.005755001,0.037076554,-5,0,-5
2015/9/11,sz.300059,36.82,36.28,53134963,0,34.968,38.8095,47.2122,53.21146667,,88002361.15,109253445.7,0.012372835,0.038155803,-5,0,-5
