,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,MA 10,MA 20,MA 50,MA 150,MA 200,VMA 20,VMA 50,volatility,volatility_max,vscore,score,total_score
1448,300059.SZ,20160613,21.87,22.23,20.5,20.51,22.31,-1.8,-8.07,1213771.82,2604112.9131,21.79499999999995,21.047499999999975,29.100600000000053,42.15926666666666,42.17865,1077118.0175000005,994525.1433999985,0.06218564243255598,0.07782276203328836,-5.0,-16.2,-21.2
1449,300059.SZ,20160614,20.4,20.67,20.13,20.58,20.51,0.07,0.34,816071.13,1668805.8047,21.833999999999946,21.093999999999973,28.580200000000055,41.91366666666666,42.03405,1087666.8670000003,979910.4325999985,0.008823529411764692,0.026124818577648895,-5.0,-12.700000000000001,-17.700000000000003
1450,300059.SZ,20160615,20.35,21.75,20.33,21.27,20.58,0.69,3.35,1187640.82,2512488.4841,21.961999999999946,21.148499999999974,28.114600000000056,41.688733333333325,41.912349999999996,1114304.2035000003,972803.7097999986,0.04520884520884511,0.06528735632183916,-5.0,-16.2,-21.2
1451,300059.SZ,20160616,21.1,21.32,20.69,20.8,21.27,-0.47,-2.21,740372.65,1554434.4731,21.842999999999947,21.15849999999997,27.655400000000053,41.460666666666654,41.77419999999999,1088119.1355000003,969977.0049999985,0.014218009478673018,0.02954971857410877,-5.0,-12.700000000000001,-17.700000000000003
1452,300059.SZ,20160617,20.9,21.62,20.88,21.01,20.8,0.21,1.01,894322.28,1901066.541,21.744999999999944,21.21649999999997,27.214800000000054,41.24459999999999,41.65219999999999,1090841.2715000003,973618.0313999985,0.005263157894736985,0.034227567067530155,-5.0,-10.700000000000001,-15.700000000000001
1453,300059.SZ,20160620,20.88,21.09,20.52,20.87,21.01,-0.14,-0.67,613448.72,1274218.9784,21.604999999999944,21.25649999999997,26.776400000000052,41.04093333333332,41.53759999999999,1073028.3130000003,968143.4091999985,0.00047892720306503883,0.027027027027027042,-5.0,-10.700000000000001,-15.700000000000001
1454,300059.SZ,20160621,21.2,22.11,20.83,21.04,20.87,0.17,0.81,1300774.65,2791438.8662,21.408999999999942,21.27149999999997,26.297800000000052,40.835066666666656,41.40925,1087758.6040000003,967863.0813999985,0.007547169811320762,0.05789235639981914,-5.0,-14.700000000000001,-19.700000000000003
1455,300059.SZ,20160622,20.85,21.83,20.62,21.8,21.04,0.76,3.61,1078330.2,2308365.0926,21.288999999999945,21.323999999999973,25.847800000000053,40.59966666666666,41.26135,1092946.1825000003,971644.8003999986,0.04556354916067142,0.05542830966559768,-5.0,-16.2,-21.2
1456,300059.SZ,20160623,21.8,21.84,21.2,21.59,21.8,-0.21,-0.96,935368.22,2016246.019,21.177999999999948,21.38799999999997,25.41960000000005,40.35173333333333,41.11035,1104777.8775000002,976199.7831999986,0.009633027522935819,0.029304029304029332,-5.0,-12.700000000000001,-17.700000000000003
1457,300059.SZ,20160624,21.4,21.98,20.61,21.23,21.59,-0.36,-1.67,1249898.61,2671529.5625,21.069999999999943,21.436499999999974,24.94940000000005,40.06219999999999,40.96975,1125868.9190000002,982492.4715999987,0.007943925233644775,0.062329390354868106,-5.0,-14.700000000000001,-19.700000000000003
1458,300059.SZ,20160627,21.09,21.85,21.09,21.79,21.23,0.56,2.64,979012.88,2111704.1157,21.197999999999944,21.496499999999976,24.50120000000005,39.759133333333324,40.82384999999999,1128511.212,990154.2859999988,0.03319108582266474,0.034782608695652244,-5.0,-14.200000000000001,-19.200000000000003
1459,300059.SZ,20160628,21.57,22.4,21.28,22.08,21.79,0.29,1.33,1399274.11,3049208.0468,21.347999999999946,21.590999999999973,24.08680000000005,39.45746666666666,40.684749999999994,1163901.4405,1006525.3327999987,0.023643949930458878,0.04999999999999989,-5.0,-16.2,-21.2
1460,300059.SZ,20160629,22.1,22.28,21.85,21.9,22.08,-0.18,-0.82,1016726.78,2240140.0439,21.410999999999945,21.686499999999974,23.67480000000005,39.162066666666654,40.55459999999999,1187140.4115000002,1015050.3569999987,0.009049773755656236,0.01929982046678634,-5.0,-9.700000000000001,-14.700000000000001
1461,300059.SZ,20160630,21.93,22.61,21.93,22.2,21.9,0.3,1.37,1196440.96,2664272.7054,21.55099999999994,21.69699999999997,23.253000000000053,38.88646666666666,40.44359999999999,1143764.9765000003,1022426.4687999988,0.012311901504787942,0.0300751879699248,-5.0,-12.700000000000001,-17.700000000000003
1462,300059.SZ,20160701,22.2,22.39,21.75,21.9,22.2,-0.3,-1.35,799723.54,1762466.7895,21.639999999999944,21.69249999999997,22.801000000000055,38.61159999999999,40.32209999999999,1088330.3970000003,1021845.0279999988,0.013513513513513545,0.028584189370254604,-5.0,-12.700000000000001,-17.700000000000003
1463,300059.SZ,20160704,21.6,23.48,21.57,22.73,21.9,0.83,3.79,1548639.99,3501810.0218,21.825999999999944,21.71549999999997,22.348600000000054,38.31613333333332,40.20919999999999,1102009.0300000003,1025863.3913999988,0.052314814814814765,0.0813458262350937,-5.0,-8.700000000000003,-13.700000000000003
1464,300059.SZ,20160705,22.58,22.9,22.48,22.63,22.73,-0.1,-0.44,956140.8,2166044.1983,21.984999999999943,21.69699999999997,21.881200000000057,38.04699999999998,40.11619999999999,1044046.2065000003,1030396.3139999987,0.0022143489813995004,0.018340611353711712,-5.0,-0.20000000000000018,-5.2
1465,300059.SZ,20160706,22.6,22.63,22.26,22.45,22.63,-0.18,-0.8,814661.2,1825316.4454,22.04999999999994,21.66949999999997,21.42440000000006,37.79466666666665,40.04289999999999,1025895.0895000004,1034343.2857999988,0.006637168141593014,0.016349977905435152,-5.0,-0.20000000000000018,-5.2
1466,300059.SZ,20160707,22.32,22.48,21.88,22.19,22.45,-0.26,-1.16,840168.36,1864139.9483,22.10999999999994,21.64399999999997,21.39120000000006,37.52393333333331,39.98684999999999,1022871.1855000003,1029550.0911999987,0.005824372759856586,0.026690391459074796,-5.0,-3.1999999999999997,-8.2
1467,300059.SZ,20160708,22.2,22.48,22.07,22.17,22.19,-0.02,-0.09,741032.29,1651489.844,22.20399999999994,21.636999999999972,21.358000000000064,37.26546666666665,39.94739999999999,1016091.0005000003,1026528.3489999988,0.0013513513513512426,0.018238434163701075,-5.0,-0.20000000000000018,-5.2
1468,300059.SZ,20160711,22.3,22.49,21.99,22.0,22.17,-0.17,-0.77,743095.72,1652748.0764,22.22499999999994,21.711499999999972,21.359600000000064,37.00673333333331,39.89204999999999,992557.1955000001,1008491.6119999987,0.01345291479820631,0.02223210315695865,-5.0,-2.2,-7.2
1469,300059.SZ,20160712,22.01,22.79,21.9,22.63,22.0,0.63,2.86,1332778.75,2973967.2274,22.279999999999937,21.81399999999997,21.390200000000068,36.73786666666665,39.82829999999999,1018392.5765000002,1014693.7113999986,0.028169014084506925,0.03905221588415975,-5.0,-8.700000000000003,-13.700000000000003
1470,300059.SZ,20160713,22.66,23.2,22.54,22.65,22.63,0.02,0.09,1547747.24,3540614.1925,22.35499999999994,21.882999999999974,21.40680000000007,36.452866666666644,39.77559999999999,1036397.8975000002,1024655.7665999988,0.00044130626654905397,0.028448275862068974,-5.0,-3.1999999999999997,-8.2
1471,300059.SZ,20160714,22.65,22.69,22.32,22.46,22.65,-0.19,-0.84,668492.71,1502568.3577,22.38099999999994,21.965999999999973,21.397400000000072,36.19019999999998,39.72144999999999,1032803.9005000002,1008532.9695999988,0.008388520971302329,0.016306743058616173,-5.0,-2.2,-7.2
1472,300059.SZ,20160715,22.1,22.2,20.87,21.09,22.46,-1.37,-6.1,2064943.84,4438373.637,22.29999999999994,21.96999999999997,21.36960000000007,35.942733333333315,39.66119999999999,1091334.9785000002,1032007.2731999989,0.045701357466063415,0.05990990990990983,-5.0,-18.199999999999992,-23.199999999999992
1473,300059.SZ,20160718,20.87,20.95,20.56,20.78,21.09,-0.31,-1.47,912077.7,1892747.6862,22.10499999999994,21.96549999999997,21.332200000000068,35.70319999999998,39.59489999999999,1106266.4275000002,1036832.7763999989,0.004312410158121699,0.01861575178997616,-5.0,-10.9,-15.9
1474,300059.SZ,20160719,20.81,21.05,20.72,20.98,20.78,0.2,0.96,626709.85,1310012.0966,21.93999999999994,21.96249999999997,21.323800000000066,35.46953333333331,39.515799999999984,1072563.1875000005,1029549.675999999,0.00816914944738115,0.01567695961995258,-5.0,-12.9,-17.9
1475,300059.SZ,20160720,20.96,21.17,20.75,20.8,20.98,-0.18,-0.86,596684.33,1250469.866,21.77499999999994,21.91249999999997,21.333800000000064,35.22446666666664,39.431449999999984,1048480.8940000003,1022014.8265999991,0.007633587786259549,0.019839395370807825,-5.0,-12.9,-17.9
1476,300059.SZ,20160721,20.84,21.12,20.8,20.87,20.8,0.07,0.34,621332.28,1303568.1947,21.642999999999944,21.87649999999997,21.343800000000066,34.97019999999998,39.354399999999984,1032779.0970000004,1022731.840399999,0.0014395393474088837,0.015151515151515164,-5.0,-10.9,-15.9
1477,300059.SZ,20160722,20.78,20.87,20.45,20.47,20.87,-0.4,-1.92,735073.64,1513950.3951,21.472999999999942,21.83849999999997,21.356000000000066,34.72539999999998,39.27264999999999,1007037.8485000005,1023364.3907999991,0.014918190567853814,0.020124580737901375,-5.0,-12.9,-17.9
1478,300059.SZ,20160725,20.45,20.82,20.36,20.6,20.47,0.13,0.64,480308.65,990364.1417,21.33299999999994,21.77899999999997,21.370200000000064,34.47879999999998,39.20994999999999,982102.6370000005,1019593.0649999991,0.007334963325183479,0.022094140249759888,-5.0,-12.9,-17.9
1479,300059.SZ,20160726,20.6,21.05,20.51,20.85,20.6,0.25,1.21,536926.86,1120896.6504,21.15499999999994,21.717499999999973,21.39420000000006,34.25326666666665,39.165049999999994,938985.2745000005,1018229.7193999991,0.012135922330097087,0.025653206650831314,-5.0,-12.9,-17.9
1480,300059.SZ,20160727,20.93,20.94,19.4,19.83,20.85,-1.02,-4.89,1057016.12,2123970.4842,20.87299999999994,21.613999999999972,21.387200000000057,34.02366666666664,39.10014999999999,940999.7415000005,1026272.159999999,0.05255613951266132,0.07354345749761235,-5.0,-19.39999999999999,-24.39999999999999
1481,300059.SZ,20160728,19.82,20.09,19.53,19.74,19.83,-0.09,-0.45,563219.72,1113724.1045,20.60099999999994,21.490999999999975,21.370000000000058,33.77799999999998,39.035749999999986,909338.6795000003,1012255.074199999,0.004036326942482434,0.02787456445993025,-5.0,-13.9,-18.9
1482,300059.SZ,20160729,19.82,19.88,19.45,19.55,19.74,-0.19,-0.96,375211.57,736485.0217,20.44699999999994,21.373499999999975,21.36400000000006,33.53186666666664,38.96144999999999,888113.0810000005,1002961.7143999989,0.013622603430877879,0.02162977867203218,-5.0,-12.9,-17.9
1483,300059.SZ,20160801,19.4,19.4,18.66,18.87,19.55,-0.68,-3.48,659579.36,1248335.0216,20.25599999999994,21.180499999999974,21.34000000000006,33.264333333333305,38.86794999999999,843660.0495000004,996759.1437999989,0.027319587628865858,0.038144329896907136,-5.0,-19.39999999999999,-24.39999999999999
1484,300059.SZ,20160802,18.9,19.04,18.81,18.94,18.87,0.07,0.37,345154.06,652608.2292,20.051999999999943,20.995999999999974,21.30400000000006,33.00239999999997,38.77514999999999,813110.7125000005,983538.848399999,0.0021164021164022592,0.012079831932773132,-5.0,-10.9,-15.9
1485,300059.SZ,20160803,18.85,18.97,18.66,18.79,18.94,-0.15,-0.79,379578.5,713801.6836,19.85099999999994,20.812999999999978,21.264800000000058,32.742999999999974,38.68919999999999,791356.5775000005,971638.845799999,0.0031830238726791656,0.01634159198734838,-5.0,-10.9,-15.9
1486,300059.SZ,20160804,18.81,19.35,18.73,19.07,18.79,0.28,1.49,554287.15,1055470.1346,19.67099999999994,20.656999999999975,21.24000000000006,32.47426666666664,38.58664999999999,777062.5170000006,968749.9023999989,0.013822434875066538,0.032041343669250696,-5.0,-15.9,-20.9
1487,300059.SZ,20160805,19.05,19.11,18.81,18.91,19.07,-0.16,-0.84,393336.36,745386.8372,19.514999999999937,20.49399999999998,21.21300000000006,32.21639999999997,38.48469999999999,759677.7205000005,960055.0739999989,0.007349081364829426,0.015698587127158593,-5.0,-12.9,-17.9
1488,300059.SZ,20160808,18.86,19.76,18.71,19.61,18.91,0.7,3.7,821381.75,1584343.8995,19.41599999999994,20.374499999999976,21.19340000000006,31.96299999999997,38.36884999999999,763592.0220000006,957959.3685999988,0.039766702014846236,0.05313765182186238,-5.0,-19.39999999999999,-24.39999999999999
1489,300059.SZ,20160809,19.5,19.65,19.35,19.63,19.61,0.02,0.1,424477.07,827821.074,19.29399999999994,20.224499999999978,21.182200000000062,31.705399999999965,38.24819999999999,718176.9380000005,952619.5191999988,0.006666666666666616,0.015267175572518941,-5.0,-10.9,-15.9
1490,300059.SZ,20160810,19.63,19.78,19.46,19.48,19.63,-0.15,-0.76,440631.8,864539.0782,19.258999999999936,20.06599999999998,21.17200000000006,31.458533333333296,38.12459999999999,662821.1660000006,950393.2079999988,0.007641365257259225,0.01617795753286149,-5.0,-12.9,-17.9
1491,300059.SZ,20160811,19.45,19.75,19.35,19.38,19.48,-0.1,-0.51,464358.2,907775.1444,19.222999999999935,19.91199999999998,21.119800000000065,31.204799999999967,37.978399999999986,652614.4405000005,918401.3787999989,0.0035989717223650535,0.020253164556961953,-5.0,-10.9,-15.9
